id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd03770	MetaCyc:2-CHLOROMALEYLACETATE;KEGG:C06329@Charged	MetaCyc:2-CHLOROMALEYLACETATE;KEGG:C06329@Charged	MetaCyc:2-CHLOROMALEYLACETATE;KEGG:C06329@Charged	MetaCyc:2-CHLOROMALEYLACETATE;KEGG:C06329@Charged	OPAM2:MolGpKa		GC	MetaCyc:2-CHLOROMALEYLACETATE@Charged	MetaCyc:2-CHLOROMALEYLACETATE@Charged	eQuilibrator:MNXM34930
cpd03771	MetaCyc:3-HYDROXY-1H-QUINOLIN-4-ONE@Charged;MetaCyc:QUINOLIN-34-DIOL@Charged;KEGG:C06330@Charged;KEGG:C11503@Charged;ChEBI:16569@Charged;ChEBI:28788@Charged	MetaCyc:3-HYDROXY-1H-QUINOLIN-4-ONE@Charged;MetaCyc:QUINOLIN-34-DIOL@Charged;KEGG:C06330@Charged;KEGG:C11503@Charged;ChEBI:16569@Charged;ChEBI:28788@Charged	MetaCyc:3-HYDROXY-1H-QUINOLIN-4-ONE@Charged;MetaCyc:QUINOLIN-34-DIOL@Charged;KEGG:C06330@Charged;KEGG:C11503@Charged;ChEBI:16569@Charged;ChEBI:28788@Charged	MetaCyc:3-HYDROXY-1H-QUINOLIN-4-ONE@Charged;MetaCyc:QUINOLIN-34-DIOL@Charged;KEGG:C06330@Charged;KEGG:C11503@Charged;ChEBI:16569@Charged;ChEBI:28788@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM2153	KEGG:C06330@Charged	eQuilibrator:MNXM2153
cpd03772	MetaCyc:3-HYDROXY-2-METHYL-1H-QUINOLIN-4-ONE@Charged;KEGG:C06331@Charged;KEGG:C11504@Charged;ChEBI:29216@Charged	MetaCyc:3-HYDROXY-2-METHYL-1H-QUINOLIN-4-ONE@Charged;KEGG:C06331@Charged;KEGG:C11504@Charged;ChEBI:29216@Charged	MetaCyc:3-HYDROXY-2-METHYL-1H-QUINOLIN-4-ONE@Charged;KEGG:C06331@Charged;KEGG:C11504@Charged;ChEBI:29216@Charged	MetaCyc:3-HYDROXY-2-METHYL-1H-QUINOLIN-4-ONE@Charged;KEGG:C06331@Charged;KEGG:C11504@Charged;ChEBI:29216@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM3169	KEGG:C06331@Charged	eQuilibrator:MNXM3169
cpd03773	MetaCyc:N-ACETYLANTHRANILATE;KEGG:C06332@Charged;ChEBI:16803	MetaCyc:N-ACETYLANTHRANILATE;KEGG:C06332@Charged;ChEBI:16803	MetaCyc:N-ACETYLANTHRANILATE;KEGG:C06332@Charged;ChEBI:16803	MetaCyc:N-ACETYLANTHRANILATE;KEGG:C06332@Charged;ChEBI:16803	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM1939	KEGG:C06332@Charged	eQuilibrator:MNXM1939
cpd03774	MetaCyc:2-AMINOBENZENESULFONATE;KEGG:C06333@Charged;ChEBI:15942	MetaCyc:2-AMINOBENZENESULFONATE;KEGG:C06333@Charged;ChEBI:15942	MetaCyc:2-AMINOBENZENESULFONATE;KEGG:C06333@Charged;ChEBI:15942	MetaCyc:2-AMINOBENZENESULFONATE;KEGG:C06333@Charged;ChEBI:15942	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:2-AMINOBENZENESULFONATE@Charged	MetaCyc:2-AMINOBENZENESULFONATE@Charged	eQuilibrator:MNXM3806
cpd03775	KEGG:C06334@Charged	KEGG:C06334@Charged	KEGG:C06334@Charged	KEGG:C06334@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C06334@Charged	KEGG:C06334@Charged	eQuilibrator:MNXM36330
cpd03776	MetaCyc:CPD-10427;KEGG:C06335@Charged	MetaCyc:CPD-10427;KEGG:C06335@Charged	MetaCyc:CPD-10427;KEGG:C06335@Charged	MetaCyc:CPD-10427;KEGG:C06335@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C06335@Charged	KEGG:C06335@Charged	eQuilibrator:MNXM6105
cpd03777	MetaCyc:3-SULFOCATECHOL;KEGG:C06336@Charged;ChEBI:33565	MetaCyc:3-SULFOCATECHOL;KEGG:C06336@Charged;ChEBI:33565	MetaCyc:3-SULFOCATECHOL;KEGG:C06336@Charged;ChEBI:33565	MetaCyc:3-SULFOCATECHOL;KEGG:C06336@Charged;ChEBI:33565	OPAM2:MolGpKa		GC	MetaCyc:3-SULFOCATECHOL@Charged	MetaCyc:3-SULFOCATECHOL@Charged	eQuilibrator:MNXM2772
cpd03778	MetaCyc:TEREPHTHALATE;KEGG:C06337@Charged;ChEBI:30043	MetaCyc:TEREPHTHALATE;KEGG:C06337@Charged;ChEBI:30043	MetaCyc:TEREPHTHALATE;KEGG:C06337@Charged;ChEBI:30043	MetaCyc:TEREPHTHALATE;KEGG:C06337@Charged;ChEBI:30043	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM2734	KEGG:C06337@Charged	eQuilibrator:MNXM2734
cpd03779	MetaCyc:QUINOLIN-2-OL;MetaCyc:QUINOLIN-21H-ONE;KEGG:C06338;KEGG:C06415;ChEBI:16365;ChEBI:18289	MetaCyc:QUINOLIN-2-OL;MetaCyc:QUINOLIN-21H-ONE;KEGG:C06338;KEGG:C06415;ChEBI:16365;ChEBI:18289	MetaCyc:QUINOLIN-2-OL;MetaCyc:QUINOLIN-21H-ONE;KEGG:C06338;KEGG:C06415;ChEBI:16365;ChEBI:18289	MetaCyc:QUINOLIN-2-OL@Charged;MetaCyc:QUINOLIN-21H-ONE;KEGG:C06338@Charged;KEGG:C06415;ChEBI:16365@Charged;ChEBI:18289	KEGG:C06338	KEGG:C06338	EQ	eQuilibrator:MNXM1442	KEGG:C06415@Charged	eQuilibrator:MNXM1442
cpd03780	MetaCyc:256-TRIHYDROXY-56-DIHYDROQUINOLINE;KEGG:C06339;ChEBI:17244	MetaCyc:256-TRIHYDROXY-56-DIHYDROQUINOLINE;KEGG:C06339;ChEBI:17244	MetaCyc:256-TRIHYDROXY-56-DIHYDROQUINOLINE;KEGG:C06339;ChEBI:17244	MetaCyc:256-TRIHYDROXY-56-DIHYDROQUINOLINE@Charged;KEGG:C06339@Charged;ChEBI:17244@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM4380	MetaCyc:256-TRIHYDROXY-56-DIHYDROQUINOLINE@Charged	eQuilibrator:MNXM4380
cpd03781	KEGG:C15610;ChEBI:17703	KEGG:C15610;ChEBI:17703	KEGG:C15610;ChEBI:17703	KEGG:C15610;ChEBI:17703	OPAM2:MolGpKa		GC	KEGG:C15610@Charged	KEGG:C15610@Charged	eQuilibrator:MNXM610
cpd03782	MetaCyc:7-ALPHA27-DIHYDROXYCHOLESTEROL;ChEBI:76592	MetaCyc:7-ALPHA27-DIHYDROXYCHOLESTEROL;ChEBI:76592	MetaCyc:7-ALPHA27-DIHYDROXYCHOLESTEROL;ChEBI:76592	MetaCyc:7-ALPHA27-DIHYDROXYCHOLESTEROL;ChEBI:76592	OPAM2:MolGpKa		GC	MetaCyc:7-ALPHA27-DIHYDROXYCHOLESTEROL@Charged	MetaCyc:7-ALPHA27-DIHYDROXYCHOLESTEROL@Charged	eQuilibrator:MNXM162563
cpd03783	MetaCyc:CPD-15134;MetaCyc:QUINOLIN-28-DIOL;KEGG:C06342;ChEBI:17715;ChEBI:48988	MetaCyc:CPD-15134;MetaCyc:QUINOLIN-28-DIOL;KEGG:C06342;ChEBI:17715;ChEBI:48988	MetaCyc:CPD-15134;MetaCyc:QUINOLIN-28-DIOL;KEGG:C06342;ChEBI:17715;ChEBI:48988	MetaCyc:CPD-15134;MetaCyc:QUINOLIN-28-DIOL@Charged;KEGG:C06342@Charged;ChEBI:17715@Charged;ChEBI:48988	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM2863	MetaCyc:CPD-15134@Charged	eQuilibrator:MNXM2863
cpd03784	MetaCyc:CPD-25960;MetaCyc:QUINOLIN-4-OL;KEGG:C06343;ChEBI:15815	MetaCyc:CPD-25960;MetaCyc:QUINOLIN-4-OL;KEGG:C06343;ChEBI:15815	MetaCyc:CPD-25960;MetaCyc:QUINOLIN-4-OL;KEGG:C06343;ChEBI:15815	MetaCyc:CPD-25960;MetaCyc:QUINOLIN-4-OL@Charged;KEGG:C06343@Charged;ChEBI:15815@Charged		OPAM2:MolGpKa	EQ	eQuilibrator:MNXM4798	KEGG:C06343@Charged	eQuilibrator:MNXM4798
cpd03785	KEGG:C06344	KEGG:C06344	KEGG:C06344	KEGG:C06344@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM36626	KEGG:C06344@Charged	eQuilibrator:MNXM36626
cpd03786	MetaCyc:CPD-14743;MetaCyc:CPD-963;KEGG:C06345;ChEBI:20114	MetaCyc:CPD-14743;MetaCyc:CPD-963;KEGG:C06345;ChEBI:20114	MetaCyc:CPD-14743;MetaCyc:CPD-963;KEGG:C06345;ChEBI:20114	MetaCyc:CPD-14743@Charged;MetaCyc:CPD-963;KEGG:C06345@Charged;ChEBI:20114	KEGG:C06345	KEGG:C06345	EQ	eQuilibrator:MNXM5528	MetaCyc:CPD-963@Charged	eQuilibrator:MNXM5528
cpd03787	MetaCyc:CPD-21764;KEGG:C06346@Charged;ChEBI:58482	MetaCyc:CPD-21764;KEGG:C06346@Charged;ChEBI:58482	MetaCyc:CPD-21764;KEGG:C06346@Charged;ChEBI:58482	MetaCyc:CPD-21764;KEGG:C06346@Charged;ChEBI:58482	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ		KEGG:C06346@Charged	
cpd03788	MetaCyc:R-NORCOCLAURINE;KEGG:C06347@Charged	MetaCyc:R-NORCOCLAURINE;KEGG:C06347@Charged	MetaCyc:R-NORCOCLAURINE;KEGG:C06347@Charged	MetaCyc:R-NORCOCLAURINE;KEGG:C06347@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM114578	KEGG:C06347@Charged	eQuilibrator:MNXM114578
cpd03789	KEGG:C06348@Charged;ChEBI:58481	KEGG:C06348@Charged;ChEBI:58481	KEGG:C06348@Charged;ChEBI:58481	KEGG:C06348@Charged;ChEBI:58481	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ		KEGG:C06348@Charged	
cpd03790	MetaCyc:R-COCLAURINE;KEGG:C06349@Charged	MetaCyc:R-COCLAURINE;KEGG:C06349@Charged	MetaCyc:R-COCLAURINE;KEGG:C06349@Charged	MetaCyc:R-COCLAURINE;KEGG:C06349@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM114577	KEGG:C06349@Charged	eQuilibrator:MNXM114577
cpd03791	MetaCyc:CPD-21758;KEGG:C06350@Charged	MetaCyc:CPD-21758;KEGG:C06350@Charged	MetaCyc:CPD-21758;KEGG:C06350@Charged	MetaCyc:CPD-21758;KEGG:C06350@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM114536	KEGG:C06350@Charged	eQuilibrator:MNXM114536
cpd03792	MetaCyc:CPD-21515;KEGG:C06351@Charged	MetaCyc:CPD-21515;KEGG:C06351@Charged	MetaCyc:CPD-21515;KEGG:C06351@Charged	MetaCyc:CPD-21515;KEGG:C06351@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM31670	KEGG:C06351@Charged	eQuilibrator:MNXM31670
cpd03793	MetaCyc:4-METHYL-MYO-INOSITOL;MetaCyc:CPD-13141;KEGG:C06352;ChEBI:18266	MetaCyc:4-METHYL-MYO-INOSITOL;MetaCyc:CPD-13141;KEGG:C06352;ChEBI:18266	MetaCyc:4-METHYL-MYO-INOSITOL;MetaCyc:CPD-13141;KEGG:C06352;ChEBI:18266	MetaCyc:4-METHYL-MYO-INOSITOL;MetaCyc:CPD-13141;KEGG:C06352;ChEBI:18266	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM2909	MetaCyc:4-METHYL-MYO-INOSITOL@Charged	eQuilibrator:MNXM2909
cpd03794	KEGG:C06353	KEGG:C06353	KEGG:C06353	KEGG:C06353	OPAM2:MolGpKa		GC	KEGG:C06353@Charged	KEGG:C06353@Charged	
cpd03795	KEGG:C06354;ChEBI:41308	KEGG:C06354;ChEBI:41308	KEGG:C06354;ChEBI:41308	KEGG:C06354;ChEBI:41308		KEGG:C06354	EQ	eQuilibrator:MNXM43587	KEGG:C06354@Charged	eQuilibrator:MNXM43587
cpd03796	MetaCyc:2346-TETRAHYDROXYBENZOPHENONE;KEGG:C06355;ChEBI:77647@Charged	MetaCyc:2346-TETRAHYDROXYBENZOPHENONE;KEGG:C06355;ChEBI:77647@Charged	MetaCyc:2346-TETRAHYDROXYBENZOPHENONE;KEGG:C06355;ChEBI:77647@Charged	MetaCyc:2346-TETRAHYDROXYBENZOPHENONE;KEGG:C06355;ChEBI:77647@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM3153	MetaCyc:2346-TETRAHYDROXYBENZOPHENONE@Charged	eQuilibrator:MNXM3153
cpd03797	MetaCyc:CPD-6881;KEGG:C06356;ChEBI:77765@Charged	MetaCyc:CPD-6881;KEGG:C06356;ChEBI:77765@Charged	MetaCyc:CPD-6881;KEGG:C06356;ChEBI:77765@Charged	MetaCyc:CPD-6881;KEGG:C06356;ChEBI:77765@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM34486	KEGG:C06356@Charged	eQuilibrator:MNXM34486
cpd03798	MetaCyc:ALKYL-CINNAMATE;KEGG:C06357	MetaCyc:ALKYL-CINNAMATE;KEGG:C06357		MetaCyc:ALKYL-CINNAMATE;KEGG:C06357		KEGG:C06357	GC	MetaCyc:ALKYL-CINNAMATE@Charged	MetaCyc:ALKYL-CINNAMATE@Charged	
cpd03799	MetaCyc:CPD-6421;KEGG:C06358	MetaCyc:CPD-6421;KEGG:C06358	MetaCyc:CPD-6421;KEGG:C06358	MetaCyc:CPD-6421;KEGG:C06358		KEGG:C06358	EQ	eQuilibrator:MNXM8876	KEGG:C06358@Charged	eQuilibrator:MNXM8876
cpd03800	KEGG:C06359	KEGG:C06359	KEGG:C06359	KEGG:C06359		KEGG:C06359	EQ	eQuilibrator:MNXM11528	KEGG:C06359@Charged	eQuilibrator:MNXM11528
cpd03801	KEGG:C06360	KEGG:C06360	KEGG:C06360	KEGG:C06360		KEGG:C06360	EQ	eQuilibrator:MNXM12764	KEGG:C06360@Charged	eQuilibrator:MNXM12764
cpd03802	MetaCyc:CPD-1821;KEGG:C06366@Charged;ChEBI:57811	MetaCyc:CPD-1821;KEGG:C06366@Charged;ChEBI:57811	MetaCyc:CPD-1821;KEGG:C06366@Charged;ChEBI:57811	MetaCyc:CPD-1821;KEGG:C06366@Charged;ChEBI:57811		KEGG:C06366	EQ	eQuilibrator:MNXM1778	KEGG:C06366@Charged	eQuilibrator:MNXM1778
cpd03803	MetaCyc:1-CARBOXYVINYL-CARBOXYPHOSPHONATE;KEGG:C06367@Charged;ChEBI:57999	MetaCyc:1-CARBOXYVINYL-CARBOXYPHOSPHONATE;KEGG:C06367@Charged;ChEBI:57999	MetaCyc:1-CARBOXYVINYL-CARBOXYPHOSPHONATE;KEGG:C06367@Charged;ChEBI:57999	MetaCyc:1-CARBOXYVINYL-CARBOXYPHOSPHONATE;KEGG:C06367@Charged;ChEBI:57999	OPAM2:MolGpKa		GC	MetaCyc:1-CARBOXYVINYL-CARBOXYPHOSPHONATE@Charged	MetaCyc:1-CARBOXYVINYL-CARBOXYPHOSPHONATE@Charged	
cpd03804	MetaCyc:3-HYDROHYDROXYPHOSPHORYLPYRUVATE;KEGG:C06368@Charged;ChEBI:58348	MetaCyc:3-HYDROHYDROXYPHOSPHORYLPYRUVATE;KEGG:C06368@Charged;ChEBI:58348	MetaCyc:3-HYDROHYDROXYPHOSPHORYLPYRUVATE;KEGG:C06368@Charged;ChEBI:58348	MetaCyc:3-HYDROHYDROXYPHOSPHORYLPYRUVATE;KEGG:C06368@Charged;ChEBI:58348	OPAM2:MolGpKa		GC	MetaCyc:3-HYDROHYDROXYPHOSPHORYLPYRUVATE@Charged	MetaCyc:3-HYDROHYDROXYPHOSPHORYLPYRUVATE@Charged	
cpd03805	MetaCyc:2-DEOXY-D-GLUCOSE-6-PHOSPHATE;KEGG:C06369@Charged;ChEBI:84760	MetaCyc:2-DEOXY-D-GLUCOSE-6-PHOSPHATE;KEGG:C06369@Charged;ChEBI:84760	MetaCyc:2-DEOXY-D-GLUCOSE-6-PHOSPHATE;KEGG:C06369@Charged;ChEBI:84760	MetaCyc:2-DEOXY-D-GLUCOSE-6-PHOSPHATE;KEGG:C06369@Charged;ChEBI:84760	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM3809	MetaCyc:2-DEOXY-D-GLUCOSE-6-PHOSPHATE@Charged	eQuilibrator:MNXM3809
cpd03806	KEGG:C06370@Charged	KEGG:C06370@Charged		KEGG:C06370@Charged	OPAM2:MolGpKa		GC	KEGG:C06370@Charged	KEGG:C06370@Charged	
cpd03807	MetaCyc:CPD-16473;KEGG:C06371;ChEBI:30248	MetaCyc:CPD-16473;KEGG:C06371;ChEBI:30248	MetaCyc:CPD-16473;KEGG:C06371;ChEBI:30248	MetaCyc:CPD-16473;KEGG:C06371;ChEBI:30248	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM2978	KEGG:C06371@Charged	eQuilibrator:MNXM2978
cpd03808	MetaCyc:BETA-D-GAL-1-3-D-GLCNAC;KEGG:C06372;ChEBI:27707	MetaCyc:BETA-D-GAL-1-3-D-GLCNAC;KEGG:C06372;ChEBI:27707	MetaCyc:BETA-D-GAL-1-3-D-GLCNAC;KEGG:C06372;ChEBI:27707	MetaCyc:BETA-D-GAL-1-3-D-GLCNAC;KEGG:C06372;ChEBI:27707	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM2103	MetaCyc:BETA-D-GAL-1-3-D-GLCNAC@Charged	eQuilibrator:MNXM2103
cpd03809										
cpd03810	KEGG:C06374@Charged;ChEBI:65295	KEGG:C06374@Charged;ChEBI:65295		KEGG:C06374@Charged;ChEBI:65295	OPAM2:MolGpKa		GC	KEGG:C06374@Charged	KEGG:C06374@Charged	
cpd03811	MetaCyc:SUBSTITUTED-AMINE@Charged;KEGG:C00706@Charged	MetaCyc:SUBSTITUTED-AMINE@Charged;KEGG:C00706@Charged		MetaCyc:SUBSTITUTED-AMINE@Charged;KEGG:C00706@Charged		KEGG:C00706	GC	KEGG:C00706@Charged	KEGG:C00706@Charged	
cpd03812	MetaCyc:N-ACETYL-D-GALACTOSAMINE-6-PHOSPHATE;KEGG:C06376@Charged;ChEBI:71673	MetaCyc:N-ACETYL-D-GALACTOSAMINE-6-PHOSPHATE;KEGG:C06376@Charged;ChEBI:71673	MetaCyc:N-ACETYL-D-GALACTOSAMINE-6-PHOSPHATE;KEGG:C06376@Charged;ChEBI:71673	MetaCyc:N-ACETYL-D-GALACTOSAMINE-6-PHOSPHATE;KEGG:C06376@Charged;ChEBI:71673	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM6346	KEGG:C06376@Charged	eQuilibrator:MNXM6346
cpd03813	MetaCyc:D-GALACTOSAMINE-6-PHOSPHATE;KEGG:C06377@Charged;ChEBI:71674	MetaCyc:D-GALACTOSAMINE-6-PHOSPHATE;KEGG:C06377@Charged;ChEBI:71674	MetaCyc:D-GALACTOSAMINE-6-PHOSPHATE;KEGG:C06377@Charged;ChEBI:71674	MetaCyc:D-GALACTOSAMINE-6-PHOSPHATE;KEGG:C06377@Charged;ChEBI:71674	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM5116	KEGG:C06377@Charged	eQuilibrator:MNXM5116
cpd03814	MetaCyc:N-ACYL-D-GLUTAMATE;ChEBI:17583	MetaCyc:N-ACYL-D-GLUTAMATE;ChEBI:17583		MetaCyc:N-ACYL-D-GLUTAMATE;ChEBI:17583	OPAM2:MolGpKa		GC	MetaCyc:N-ACYL-D-GLUTAMATE@Charged	MetaCyc:N-ACYL-D-GLUTAMATE@Charged	
cpd03815	KEGG:C06380@Charged	KEGG:C06380@Charged		KEGG:C06380@Charged	OPAM2:MolGpKa		GC	KEGG:C06380@Charged	KEGG:C06380@Charged	
cpd03816	MetaCyc:METHYLENEDIUREA;KEGG:C06381;ChEBI:10790	MetaCyc:METHYLENEDIUREA;KEGG:C06381;ChEBI:10790	MetaCyc:METHYLENEDIUREA;KEGG:C06381;ChEBI:10790	MetaCyc:METHYLENEDIUREA;KEGG:C06381;ChEBI:10790	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM2539	KEGG:C06381@Charged	eQuilibrator:MNXM2539
cpd03817	MetaCyc:CPD-14173;KEGG:C06382@Charged;ChEBI:57415	MetaCyc:CPD-14173;KEGG:C06382@Charged;ChEBI:57415	MetaCyc:CPD-14173;KEGG:C06382@Charged;ChEBI:57415	MetaCyc:CPD-14173;KEGG:C06382@Charged;ChEBI:57415	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM2841	KEGG:C06382@Charged	eQuilibrator:MNXM2841
cpd03818	MetaCyc:CPD-14174;KEGG:C06383@Charged;ChEBI:57431	MetaCyc:CPD-14174;KEGG:C06383@Charged;ChEBI:57431	MetaCyc:CPD-14174;KEGG:C06383@Charged;ChEBI:57431	MetaCyc:CPD-14174;KEGG:C06383@Charged;ChEBI:57431	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM3058	KEGG:C06383@Charged	eQuilibrator:MNXM3058
cpd03819	MetaCyc:N-HYDROXYMETHYLUREA;KEGG:C06384;ChEBI:16481	MetaCyc:N-HYDROXYMETHYLUREA;KEGG:C06384;ChEBI:16481	MetaCyc:N-HYDROXYMETHYLUREA;KEGG:C06384;ChEBI:16481	MetaCyc:N-HYDROXYMETHYLUREA;KEGG:C06384;ChEBI:16481	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM2698	KEGG:C06384@Charged	eQuilibrator:MNXM2698
cpd03820	KEGG:C06385	KEGG:C06385	KEGG:C06385	KEGG:C06385	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM50986	KEGG:C06385@Charged	eQuilibrator:MNXM50986
cpd03821	KEGG:C06386	KEGG:C06386	KEGG:C06386	KEGG:C06386	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM88048	KEGG:C06386@Charged	eQuilibrator:MNXM88048
cpd03822	MetaCyc:CPD-1776;KEGG:C06387@Charged;ChEBI:57354	MetaCyc:CPD-1776;KEGG:C06387@Charged;ChEBI:57354	MetaCyc:CPD-1776;KEGG:C06387@Charged;ChEBI:57354	MetaCyc:CPD-1776;KEGG:C06387@Charged;ChEBI:57354	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM1216	KEGG:C06387@Charged	eQuilibrator:MNXM1216
cpd03823	MetaCyc:2-ARYL-2-METHYLMALONATE@Charged;KEGG:C06388@Charged	MetaCyc:2-ARYL-2-METHYLMALONATE@Charged;KEGG:C06388@Charged		MetaCyc:2-ARYL-2-METHYLMALONATE@Charged;KEGG:C06388@Charged	OPAM2:MolGpKa		GC	MetaCyc:2-ARYL-2-METHYLMALONATE@Charged	MetaCyc:2-ARYL-2-METHYLMALONATE@Charged	
cpd03824	MetaCyc:2-ARYLPROPIONATE@Charged;KEGG:C06389;ChEBI:83976@Charged	MetaCyc:2-ARYLPROPIONATE@Charged;KEGG:C06389;ChEBI:83976@Charged		MetaCyc:2-ARYLPROPIONATE@Charged;KEGG:C06389;ChEBI:83976@Charged	OPAM2:MolGpKa		GC	MetaCyc:2-ARYLPROPIONATE@Charged	MetaCyc:2-ARYLPROPIONATE@Charged	
cpd03825	KEGG:C06390	KEGG:C06390	KEGG:C06390	KEGG:C06390	OPAM2:MolGpKa		GC	KEGG:C06390@Charged	KEGG:C06390@Charged	
cpd03826	KEGG:C06391;ChEBI:763	KEGG:C06391;ChEBI:763	KEGG:C06391;ChEBI:763	KEGG:C06391;ChEBI:763	OPAM2:MolGpKa		GC	KEGG:C06391@Charged	KEGG:C06391@Charged	eQuilibrator:MNXM40682
cpd03827	KEGG:C06392	KEGG:C06392	KEGG:C06392	KEGG:C06392	OPAM2:MolGpKa		GC	KEGG:C06392@Charged	KEGG:C06392@Charged	
cpd03828	MetaCyc:CPD-1782;KEGG:C06393	MetaCyc:CPD-1782;KEGG:C06393	MetaCyc:CPD-1782;KEGG:C06393	MetaCyc:CPD-1782;KEGG:C06393@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C06393@Charged	KEGG:C06393@Charged	
cpd03829	MetaCyc:CPD-1722;KEGG:C06394;ChEBI:15385	MetaCyc:CPD-1722;KEGG:C06394;ChEBI:15385	MetaCyc:CPD-1722;KEGG:C06394;ChEBI:15385	MetaCyc:CPD-1722;KEGG:C06394;ChEBI:15385			GC	KEGG:C06394@Charged	KEGG:C06394@Charged	eQuilibrator:MNXM2744
cpd03830	MetaCyc:ADP-D-GLYCERO-D-MANNO-HEPTOSE;KEGG:C06397@Charged;ChEBI:59967	MetaCyc:ADP-D-GLYCERO-D-MANNO-HEPTOSE;KEGG:C06397@Charged;ChEBI:59967	MetaCyc:ADP-D-GLYCERO-D-MANNO-HEPTOSE;KEGG:C06397@Charged;ChEBI:59967	MetaCyc:ADP-D-GLYCERO-D-MANNO-HEPTOSE;KEGG:C06397@Charged;ChEBI:59967	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM1648	MetaCyc:ADP-D-GLYCERO-D-MANNO-HEPTOSE@Charged	eQuilibrator:MNXM1648
cpd03831	MetaCyc:ADP-L-GLYCERO-D-MANNO-HEPTOSE;KEGG:C06398@Charged;ChEBI:61506	MetaCyc:ADP-L-GLYCERO-D-MANNO-HEPTOSE;KEGG:C06398@Charged;ChEBI:61506	MetaCyc:ADP-L-GLYCERO-D-MANNO-HEPTOSE;KEGG:C06398@Charged;ChEBI:61506	MetaCyc:ADP-L-GLYCERO-D-MANNO-HEPTOSE;KEGG:C06398@Charged;ChEBI:61506	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM857	MetaCyc:ADP-L-GLYCERO-D-MANNO-HEPTOSE@Charged	eQuilibrator:MNXM857
cpd03832	MetaCyc:CPD-687@Charged	MetaCyc:CPD-687@Charged	MetaCyc:CPD-687@Charged	MetaCyc:CPD-687@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-687@Charged	MetaCyc:CPD-687@Charged	
cpd03833	MetaCyc:CPD-643@Charged;KEGG:C06406@Charged;ChEBI:77870@Charged	MetaCyc:CPD-643@Charged;KEGG:C06406@Charged;ChEBI:77870@Charged	MetaCyc:CPD-643@Charged;KEGG:C06406@Charged;ChEBI:77870@Charged	MetaCyc:CPD-643@Charged;KEGG:C06406@Charged;ChEBI:77870@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C06406@Charged	KEGG:C06406@Charged	
cpd03834	KEGG:C06407@Charged;ChEBI:57769@Charged	KEGG:C06407@Charged;ChEBI:57769@Charged	KEGG:C06407@Charged;ChEBI:57769@Charged	KEGG:C06407@Charged;ChEBI:57769@Charged	OPAM2:MolGpKa		GC	KEGG:C06407@Charged	KEGG:C06407@Charged	
